,transactTime,transactTimeInMillis,sym,venue,exchangeOrderId,displayQty,orderQty,lastQty,leavesQty,cumQtyQty,clOrdId
244,2017-06-27 13:49:56.829462103,20170627T134956.829Z,,1,3274642555922,0,1000000,1000000,0,1000000,GUI-cidev100005260ec00000001
245,2017-06-27 13:18:42.250388867,20170627T131842.250Z,,1,0,0,1000000,0,0,0,Order77254
246,2017-06-27 13:45:30.60545093,20170627T134530.605Z,,1,0,0,0,0,0,0,Cancel77262
247,2017-06-27 14:11:25.183919153,20170627T141125.183Z,,1,0,0,1000000,0,0,0,GUI-cidev000005260ed00000004
248,2017-06-27 14:18:21.014411609,20170627T141821.014Z,,1,6815779655234,0,200000000,0,200000000,0,GUI-cidev-rel052615400000003
249,2017-06-27 14:18:31.840600771,20170627T141831.840Z,,1,6815780179522,0,200000000,0,200000000,0,GUI-cidev-rel052615400000004
250,2017-06-27 14:17:39.353782609,20170627T141739.353Z,,1,9438726458930,0,1000000,0,1000000,0,GUI-cidev100005260ec00000006
251,2017-06-27 14:17:45.790864594,20170627T141745.790Z,,1,9438726458930,0,1000000,0,0,0,GUI-cidev100005260ec00000007
252,2017-06-27 15:09:25.981208815,20170627T150925.981Z,,1,0,0,0,0,0,0,GUI-cidev0000052746200000002
253,2017-06-27 15:10:28.572927768,20170627T151028.572Z,,1,0,0,25000000,0,0,0,GUI-cidev0000052746200000005
254,2017-06-27 14:52:35.210375863,20170627T145235.210Z,,1,0,0,200000000,0,0,0,GUI-cidev100005260ec0000000a
