time,transactTime,sym,venue,exchangeOrderId,displayQty,orderQty,lastQty,leavesQty,cumQty,clOrdId
2017-06-27D14:20:11.887062000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:20:11.887062000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:20:11.887062000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:20:11.887062000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:20:11.887062000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:21:56.892630000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:02.894066000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:22:50.896958000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:23:53.900891000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:25:41.906108000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:26:35.909369000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:27:32.912745000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:29:23.919270000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:30:23.923140000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:32:41.929502000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:33:53.933284000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:34:38.936052000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:36:08.940931000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:37:59.946708000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:15.026006000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:24.027351000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:38:54.029473000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:39:03.030893000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:15.034744000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:45.036791000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:40:51.037993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:43:09.044847000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:48:27.059912000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:52:57.073816000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:53:51.077049000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:55:06.083493000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:56:00.086835000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:57:21.090996000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D14:58:36.094864000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:42.109993000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:03:54.111330000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:48.118010000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
2017-06-27D15:05:54.120253000,1970-01-01D00:00:00.000000000,0,0,0,0,0,0,0,0,
